"artist","track","plays","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_s","liked"
"Tyla Yaweh","I Think I Luv Her",20,0.902,0.608,"B",-6.238,"Major",0.27,0.000456,0,0.0621,0.836,84.001,"4/4",161,1
"Tyla Yaweh","I Think I Luv Her (feat. YG)",9,0.902,0.608,"B",-6.238,"Major",0.27,0.000456,0,0.0621,0.836,84.001,"4/4",161,1
"Tyla Yaweh","Salute (feat. French Montana)",2,0.768,0.729,"A",-4.079,"Minor",0.102,0.331,0,0.126,0.588,152.038,"4/4",183,0
"Tyla Yaweh","She Bad",4,0.679,0.526,"E",-7.641,"Minor",0.172,0.197,0,0.0792,0.231,105.133,"4/4",222,0
"Tyla Yaweh","Stuntin' On You (feat. DaBaby)",1,0.796,0.683,"A#",-5.165,"Minor",0.277,0.0111,2.58e-06,0.126,0.737,173.852,"3/4",141,0
"Tyla Yaweh","They Ain't You",54,0.445,0.606,"E",-6.279,"Major",0.0778,0.82,0,0.117,0.375,86.712,"5/4",168,1
"Tyla Yaweh","Tommy Lee (feat. Post Malone)",3,0.457,0.621,"A#",-5.923,"Major",0.138,0.218,0,0.0944,0.634,85.359,"3/4",225,0
"Tyla Yaweh","Tommy Lee (feat. SAINt JHN & Post Malone) - Remix",3,0.504,0.597,"A#",-6.237,"Major",0.1,0.206,0,0.0949,0.557,117.974,"4/4",230,0
"Tyler Myerberg","Ethics",1,0.593,0.63,"F#",-7.022,"Minor",0.11,0.741,0.109,0.0486,0.401,135.383,"3/4",384,0
"Tyler, the Creator","911 / Mr. Lonely",2,0.48,0.61,"C",-7.042,"Major",0.305,0.0456,0,0.313,0.297,90.034,"4/4",256,0
"Tyler, the Creator","A BOY IS A GUN",12,0.417,0.689,"D",-8.302,"Minor",0.178,0.575,0,0.496,0.505,79.568,"4/4",210,1
"Tyler, the Creator","Foreword",3,0.734,0.671,"C#",-7.107,"Major",0.0315,0.118,0.00317,0.352,0.113,94.025,"4/4",194,0
"Tyler, the Creator","FUCKING YOUNG / PERFECT",1,0.232,0.705,"F",-6.928,"Major",0.0997,0.032,6.6e-05,0.185,0.352,74.28,"4/4",402,0
"Tyler, the Creator","MANIFESTO",1,0.454,0.866,"D",-5.348,"Major",0.391,0.121,0.0067,0.167,0.518,92.463,"4/4",175,0
"Tyler, the Creator","SAFARI",2,0.471,0.71,"C#",-6.462,"Minor",0.213,0.0618,1.7e-06,0.338,0.599,80.453,"4/4",178,0
"Tyler, the Creator","Where This Flower Blooms",5,0.686,0.429,"G#",-10.402,"Minor",0.15,0.71,3.41e-06,0.166,0.27,130.09,"4/4",195,0
"Tyler, The Creator","ARE WE STILL FRIENDS?",7,0.216,0.497,"A#",-8.025,"Major",0.0371,0.128,2.39e-06,0.111,0.313,187.308,"3/4",265,0
"Tyler, The Creator","Boredom",3,0.559,0.578,"G#",-9.54,"Major",0.151,0.79,0.000522,0.324,0.239,79.938,"4/4",321,0
"Tyler, The Creator","CORSO",3,0.703,0.845,"A#",-4.851,"Minor",0.337,0.169,0,0.122,0.745,97.672,"4/4",146,0
"Tyler, The Creator","Droppin' Seeds",2,0.401,0.532,"F",-11.554,"Minor",0.508,0.103,0,0.478,0.413,84.777,"4/4",60,0
"Tyler, The Creator","EARFQUAKE",66,0.554,0.498,"A",-8.866,"Major",0.0685,0.23,5.98e-06,0.795,0.413,79.635,"4/4",190,1
"Tyler, The Creator","Garden Shed",3,0.423,0.456,"D",-8.45,"Minor",0.0579,0.381,0.016,0.12,0.148,112.984,"4/4",224,0
"Tyler, The Creator","Glitter",1,0.449,0.434,"C#",-11.777,"Major",0.243,0.306,2.76e-06,0.633,0.371,78.57,"5/4",225,0
"Tyler, The Creator","GONE, GONE / THANK YOU",10,0.518,0.492,"A#",-8.436,"Minor",0.193,0.216,0.0012,0.146,0.471,78.848,"4/4",375,1
"Tyler, The Creator","HOT WIND BLOWS",1,0.371,0.75,"G",-5.382,"Minor",0.402,0.601,0,0.482,0.729,173.456,"4/4",155,0
"Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",1,0.371,0.75,"G",-5.382,"Minor",0.402,0.601,0,0.482,0.729,173.456,"4/4",155,0
"Tyler, The Creator","I Ain't Got Time!",2,0.549,0.725,"C#",-7.239,"Major",0.397,0.0539,3.52e-05,0.148,0.547,108.822,"4/4",206,0
"Tyler, The Creator","I DON'T LOVE YOU ANYMORE",9,0.638,0.522,"G#",-9.814,"Major",0.0932,0.352,0.0663,0.165,0.584,142.952,"4/4",161,1
"Tyler, The Creator","I THINK",61,0.826,0.579,"G#",-8.241,"Minor",0.0801,0.00881,0,0.129,0.431,121.075,"4/4",212,1
"Tyler, The Creator","IGOR'S THEME",15,0.467,0.672,"A#",-7.371,"Minor",0.377,0.00559,0.243,0.607,0.0648,163.1,"4/4",201,1
"Tyler, The Creator","JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)",19,0.827,0.571,"B",-7.949,"Major",0.366,0.0195,0,0.166,0.62,142.034,"4/4",146,1
"Tyler, The Creator","LEMONHEAD",2,0.62,0.586,"C#",-6.612,"Major",0.212,0.155,0,0.535,0.487,137.131,"4/4",131,0
"Tyler, The Creator","LEMONHEAD (feat. 42 Dugg)",26,0.62,0.586,"C#",-6.612,"Major",0.212,0.155,0,0.535,0.487,137.131,"4/4",131,1
"Tyler, The Creator","LUMBERJACK",1,0.386,0.762,"A",-6.341,"Major",0.564,0.122,0,0.527,0.433,170.691,"4/4",138,0
"Tyler, The Creator","MANIFESTO (feat. Domo Genesis)",1,0.454,0.866,"D",-5.348,"Major",0.391,0.121,0.0067,0.167,0.518,92.463,"4/4",175,0
"Tyler, The Creator","MASSA",2,0.685,0.855,"C#",-6.724,"Minor",0.438,0.329,8.9e-05,0.301,0.46,157.181,"4/4",224,0
"Tyler, The Creator","MOMMA TALK",1,0.488,0.59,"C",-6.319,"Major",0.247,0.696,0,0.661,0.498,96.446,"5/4",71,0
"Tyler, The Creator","NEW MAGIC WAND",18,0.621,0.73,"F",-5.414,"Minor",0.107,0.0967,0.000131,0.673,0.464,139.566,"4/4",195,1
"Tyler, The Creator","November",1,0.547,0.759,"C#",-7.039,"Minor",0.413,0.354,2.15e-05,0.676,0.575,91.85,"4/4",225,0
"Tyler, The Creator","OKRA",5,0.589,0.57,"C#",-9.54,"Major",0.361,0.0456,1.51e-06,0.137,0.441,136.203,"4/4",151,0
"Tyler, The Creator","Pothole",4,0.543,0.572,"B",-8.974,"Major",0.338,0.51,7.23e-06,0.28,0.569,89.386,"4/4",237,0
"Tyler, The Creator","PUPPET",11,0.508,0.557,"G#",-8.967,"Minor",0.0478,0.00235,0.0134,0.588,0.199,77.572,"4/4",179,1
"Tyler, The Creator","RISE!",2,0.766,0.814,"D",-3.367,"Major",0.0733,0.044,1.08e-05,0.195,0.481,108.07,"4/4",204,0
"Tyler, The Creator","RISE! (feat. DAISY WORLD)",1,0.766,0.814,"D",-3.367,"Major",0.0733,0.044,1.08e-05,0.195,0.481,108.07,"4/4",204,0
"Tyler, The Creator","RUNITUP",2,0.665,0.469,"A#",-7.778,"Minor",0.13,0.565,0.000317,0.219,0.142,115.852,"4/4",230,0
"Tyler, The Creator","RUNITUP (feat. Teezo Touchdown)",1,0.665,0.469,"A#",-7.778,"Minor",0.13,0.565,0.000317,0.219,0.142,115.852,"4/4",230,0
"Tyler, The Creator","RUNNING OUT OF TIME",53,0.36,0.391,"F#",-10.6,"Major",0.0528,0.296,0.000406,0.129,0.162,84.281,"4/4",177,1
"Tyler, The Creator","See You Again",37,0.558,0.559,"F#",-9.222,"Major",0.0959,0.371,7.49e-06,0.109,0.62,78.558,"4/4",180,1
"Tyler, The Creator","See You Again (feat. Kali Uchis)",10,0.558,0.559,"F#",-9.222,"Major",0.0959,0.371,7.49e-06,0.109,0.62,78.558,"4/4",180,1
"Tyler, The Creator","SIR BAUDELAIRE",4,0.467,0.635,"G",-6.115,"Major",0.154,0.314,4.16e-06,0.844,0.51,127.596,"3/4",89,0
"Tyler, The Creator","SIR BAUDELAIRE (feat. DJ Drama)",1,0.467,0.635,"G",-6.115,"Major",0.154,0.314,4.16e-06,0.844,0.51,127.596,"3/4",89,0
"Tyler, The Creator","Sometimes...",4,0.552,0.415,"D#",-11.996,"Major",0.0451,0.959,0.000239,0.164,0.36,72.862,"4/4",36,0
"Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE",1,0.468,0.652,"C",-4.912,"Major",0.0722,0.333,0.000318,0.55,0.39,140.223,"4/4",588,0
"Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",1,0.468,0.652,"C",-4.912,"Major",0.0722,0.333,0.000318,0.55,0.39,140.223,"4/4",588,0
"Tyler, The Creator","WHAT'S GOOD",51,0.458,0.909,"C#",-6.553,"Major",0.487,0.0567,4.26e-06,0.11,0.449,118.227,"4/4",206,1
"Tyler, The Creator","Who Dat Boy",5,0.706,0.485,"G#",-9.671,"Major",0.331,0.337,0,0.122,0.144,115.414,"4/4",205,0
"Tyler, The Creator","WUSYANAME",2,0.493,0.653,"C",-5.666,"Minor",0.0466,0.269,0,0.511,0.852,142.347,"4/4",122,0
"Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",18,0.493,0.653,"C",-5.666,"Minor",0.0466,0.269,0,0.511,0.852,142.347,"4/4",122,1
"Tyne","I'd Like That",1,0.421,0.317,"G",-8.198,"Major",0.0321,0.689,0,0.122,0.281,75.76,"4/4",211,0
"Ugly God","Bitch!",1,0.828,0.301,"D",-12.374,"Major",0.246,0.16,0,0.0864,0.169,144.998,"4/4",140,0
"Ugly God","Hello (feat. Lil Pump)",1,0.926,0.519,"C#",-3.723,"Major",0.177,0.069,0,0.122,0.361,142.096,"4/4",166,0
"Ugly God","Stop Smoking Black & Milds",25,0.813,0.366,"F",-10.53,"Minor",0.337,0.0603,0,0.0864,0.184,77.531,"4/4",116,1
"Ugly God","Water",1,0.816,0.245,"C",-15.617,"Minor",0.414,0.616,0.000813,0.127,0.187,140.04,"4/4",139,0
"Ulrik Munther","Before",1,0.506,0.44,"F#",-7.749,"Major",0.0395,0.731,1.32e-05,0.246,0.185,138.086,"4/4",260,0
"UMI","Breathe",4,0.511,0.439,"E",-8.982,"Major",0.0505,0.36,8.1e-06,0.138,0.199,90.067,"4/4",187,0
"UMI","Butterfly",3,0.785,0.27,"F",-14.457,"Major",0.0892,0.255,0.00132,0.0953,0.12,131.894,"4/4",160,0
"UMI","Down to Earth",4,0.609,0.335,"C",-9.378,"Major",0.0372,0.236,0,0.0595,0.342,85.077,"4/4",202,0
"UMI","High School",4,0.837,0.601,"A#",-5.674,"Major",0.0729,0.105,1.15e-05,0.102,0.956,121.985,"4/4",134,0
"UMI","Love Affair",4,0.613,0.488,"G#",-7.37,"Major",0.0964,0.129,2.13e-05,0.335,0.183,172.076,"4/4",191,0
"UMI","Lullaby",4,0.849,0.19,"G",-9.628,"Major",0.0447,0.549,0.00229,0.102,0.203,113.955,"3/4",201,0
"UMI","Midnight Blues",2,0.763,0.494,"B",-6.857,"Minor",0.0487,0.965,0.00173,0.173,0.347,88.011,"4/4",147,0
"UMI","Ordinary",2,0.74,0.666,"C",-5.082,"Major",0.0441,0.318,5.4e-05,0.327,0.756,105.978,"4/4",160,0
"UMI","Remember Me",3,0.84,0.344,"F",-8.613,"Minor",0.0374,0.456,3.36e-05,0.35,0.526,111.994,"4/4",199,0
"UMI","river",3,0.632,0.274,"G#",-9.413,"Major",0.0321,0.851,0,0.108,0.146,96.839,"4/4",201,0
"UMI","Runnin'",4,0.742,0.675,"G#",-11.219,"Major",0.0486,0.585,0.397,0.111,0.668,116.966,"4/4",190,0
"UMI","Runnin’ Feat. Yeek",2,0.742,0.675,"G#",-11.219,"Major",0.0486,0.585,0.397,0.111,0.668,116.966,"4/4",190,0
"UMI","Sukidakara",2,0.744,0.475,"D",-9.449,"Minor",0.0283,0.342,0.00345,0.107,0.22,86.992,"4/4",160,0
"Uncle Murda","Get the Strap (feat. Casanova, 6ix9ine & 50 Cent)",1,0.611,0.929,"G",-3.265,"Major",0.484,0.0712,0,0.0379,0.587,78.072,"4/4",191,0
"Underoath","Rapture",1,0.546,0.937,"G",-4.247,"Major",0.0736,3.44e-05,0.00333,0.104,0.389,96.033,"4/4",215,0
"Unlike Pluto","Western Love",2,0.477,0.686,"G#",-4.916,"Minor",0.0367,0.085,0,0.118,0.287,80.009,"4/4",219,0
"Unlike Pluto","Worst In Me",1,0.675,0.67,"A",-6.476,"Major",0.0472,0.0511,0.000635,0.0759,0.477,88.026,"4/4",198,0
"Upsidedown","Issa Bounce",1,0.883,0.503,"G#",-6.454,"Minor",0.137,0.0352,0.815,0.0631,0.354,100.015,"4/4",118,0
"Usher","DJ Got Us Fallin' in Love (feat. Pitbull)",2,0.663,0.861,"G",-3.398,"Minor",0.109,0.0338,0,0.082,0.654,119.963,"4/4",221,0
"Usher","Scream",3,0.616,0.862,"G",-5.18,"Minor",0.0973,0.00117,0,0.179,0.569,127.992,"4/4",235,0
"Usher","Yeah!",2,0.894,0.791,"D",-4.699,"Major",0.112,0.0183,0,0.0388,0.583,105.018,"4/4",250,0
"Usher","Yeah! (feat. Lil Jon & Ludacris)",5,0.894,0.791,"D",-4.699,"Major",0.112,0.0183,0,0.0388,0.583,105.018,"4/4",250,0
"UZ","UNDERGRND",4,0.858,0.526,"C",-6.97,"Minor",0.102,0.0179,0.707,0.356,0.357,140.02,"4/4",208,0
"VAANCE","Worth It",1,0.629,0.783,"C#",-5.228,"Major",0.142,0.069,6.78e-06,0.177,0.658,108.123,"4/4",181,0
"VAGUE003","i hold your hand as we drift away",1,0.65,0.157,"A",-16.649,"Major",0.0314,0.828,0.935,0.0758,0.159,104.999,"4/4",105,0
"VAGUE003","Where Do I Go?",1,0.623,0.509,"C",-7.42,"Major",0.0358,0.158,1.52e-05,0.386,0.0499,86.987,"4/4",208,0
"Valee","Womp Womp",4,0.877,0.558,"C#",-4.896,"Major",0.342,0.066,0,0.0745,0.493,157.027,"4/4",227,0
"Valentino Khan","Better",1,0.804,0.922,"G#",-5.678,"Major",0.0515,0.00114,0.221,0.0771,0.773,126.012,"4/4",200,0
"Valentino Khan","Deep Down Low",19,0.794,0.896,"F",-1.514,"Minor",0.0677,0.00371,0.615,0.0876,0.5,125.999,"4/4",190,1
"Valentino Khan","Lick It",4,0.798,0.837,"E",-2.531,"Major",0.0582,0.00737,0.121,0.0942,0.662,124.994,"4/4",215,0
"Valentino Khan","Pony - Eliminate Remix",44,0.509,0.968,"B",-0.38,"Major",0.226,0.0101,0.637,0.707,0.67,149.804,"4/4",196,1
"Valentino Khan","Pump",20,0.805,0.949,"F#",-2.404,"Major",0.0471,0.00145,0.795,0.0655,0.663,128.005,"4/4",184,1
"Valentino Khan","Slam Dunk (feat. Kstylis)",1,0.717,0.979,"A",1.258,"Major",0.143,0.00978,0.000156,0.0984,0.515,149.997,"4/4",218,0
"Vance Joy","Lay It On Me - Said The Sky Remix",15,0.63,0.709,"F",-4.762,"Major",0.0271,0.0376,0,0.0841,0.355,128.001,"4/4",246,1
"Vance Joy","Riptide",2,0.484,0.731,"C#",-6.694,"Major",0.0379,0.431,0,0.151,0.51,101.654,"4/4",204,0
"Vancouver Sleep Clinic","In The End",1,0.733,0.633,"C",-9.572,"Major",0.0401,0.428,0.0248,0.271,0.222,102.007,"4/4",160,0
"Vanze","All I Need",11,0.543,0.869,"D#",-3.032,"Major",0.0597,0.349,9.38e-06,0.106,0.358,140.075,"3/4",230,1
"Vasili (Pavlovich) Soloviev-Sedoy","Midnight in Moscow",1,0.32,0.297,"A",-15.369,"Minor",0.0571,0.977,2.17e-05,0.0865,0.126,119.585,"4/4",136,0
"Vavo","Like Nobody",1,0.698,0.803,"B",-5.749,"Minor",0.188,0.11,0.000163,0.315,0.747,123.026,"4/4",214,0
"VAX","Fireproof",2,0.63,0.303,"B",-9.457,"Major",0.0402,0.85,0,0.0718,0.527,97.918,"4/4",191,0
"VAX","What Are We Waiting For (feat. Ellise)",1,0.622,0.608,"E",-8.494,"Minor",0.0597,0.354,0,0.131,0.205,139.966,"4/4",161,0
"VELVETEARS","Fucked Up Girl",2,0.576,0.432,"G",-13.224,"Minor",0.054,0.698,0.00598,0.136,0.386,104.961,"4/4",155,0
"VELVETEARS","Let Me Die",1,0.5,0.228,"D",-17.816,"Major",0.0322,0.419,0.789,0.106,0.123,185.1,"3/4",114,0
"VELVETEARS","No Reason",1,0.601,0.403,"C",-15.518,"Minor",0.0332,0.515,0.0695,0.109,0.124,140.413,"4/4",178,0
"VELVETEARS","See Through",1,0.658,0.24,"G#",-14.559,"Major",0.0415,0.814,0.0164,0.102,0.11,137.957,"4/4",154,0
"Vengaboys","We Like to Party! (The Vengabus)",2,0.785,0.931,"G#",-4.813,"Major",0.0465,0.0148,0.637,0.0459,0.969,135.986,"4/4",222,0
"Veritas","Floating Free",1,0.536,0.28,"C",-17.359,"Minor",0.118,0.647,0.921,0.0857,0.235,82.92,"4/4",249,0
"Veritas","Vindication",1,0.701,0.464,"C#",-12.006,"Minor",0.33,0.568,0.0657,0.119,0.222,80.775,"4/4",223,0
"Verzache","Talk",1,0.852,0.344,"D",-11.13,"Major",0.223,0.718,0.00136,0.0487,0.354,74.987,"4/4",243,0
"Vic Mensa","Liquor Locker",3,0.497,0.433,"F#",-7.126,"Minor",0.235,0.0534,0,0.0545,0.447,78.479,"4/4",258,0
"Vic Mensa","Reverse (Ft. G-Eazy)",23,0.836,0.703,"C",-4.732,"Major",0.107,0.0301,0,0.124,0.213,144.959,"4/4",212,1
"Vicetone","Astronomia",4,0.653,0.945,"F",-2.634,"Major",0.096,0.00561,0.915,0.439,0.326,126.093,"4/4",198,0
"Vicetone","Feels Like - Sabai Remix",1,0.613,0.684,"C",-5.941,"Major",0.0529,0.12,6.84e-06,0.0899,0.301,131.045,"4/4",201,0
"Vicetone","Nevada",88,0.605,0.783,"D#",-4.271,"Major",0.0324,0.299,0.000175,0.133,0.105,124.015,"4/4",209,1
"Vicetone","Something Strange",1,0.628,0.817,"E",-4.223,"Major",0.0287,0.242,1.31e-05,0.262,0.539,119.041,"4/4",190,0
"Vicetone","South Beach",1,0.501,0.887,"C#",-3.941,"Minor",0.0424,0.0303,2.64e-05,0.114,0.336,123.052,"4/4",202,0
"Vicetone","United We Dance - Vicetone Edit",2,0.594,0.65,"A#",-5.073,"Major",0.0404,0.014,0.0142,0.267,0.106,126,"4/4",255,0
"Vicetone","Walk Thru Fire",2,0.639,0.664,"F",-4.926,"Major",0.0357,0.329,1.53e-06,0.382,0.351,116.028,"4/4",194,0
"Vicetone","Wish You Were Here (feat. Wink XY)",1,0.675,0.563,"D#",-5.96,"Major",0.0293,0.7,2.63e-06,0.704,0.571,108.968,"4/4",165,0
"Vigiland","Be Your Friend",1,0.6,0.754,"C",-4.204,"Major",0.0488,0.0688,0,0.151,0.641,128.044,"4/4",181,0
"Vigiland","Strangers - Tritonal Remix",1,0.638,0.784,"B",-3.849,"Major",0.0789,0.192,0,0.518,0.405,126.098,"4/4",188,0
"Vigiland","We’re The Same",1,0.671,0.597,"D",-7.891,"Major",0.0333,0.094,0,0.0881,0.363,125.973,"4/4",174,0
"Vince Guaraldi Trio","Christmas Time Is Here - Vocal",1,0.388,0.145,"A",-19.697,"Minor",0.0318,0.978,6.86e-06,0.0997,0.0911,75.474,"3/4",166,0
"Vince Staples","3230",1,0.696,0.877,"F",-6.076,"Major",0.0344,0.142,0.0354,0.143,0.624,156.013,"4/4",173,0
"Vince Staples","745",4,0.785,0.476,"C#",-9.805,"Major",0.115,0.115,0.00165,0.092,0.223,118.931,"4/4",228,0
"Vince Staples","Alyssa Interlude",2,0.705,0.704,"D#",-11.597,"Major",0.243,0.508,0.0327,0.0567,0.555,158.057,"4/4",158,0
"Vince Staples","ARE YOU WITH THAT?",32,0.859,0.423,"C#",-10.698,"Minor",0.283,0.543,0,0.104,0.563,125.89,"4/4",138,1
"Vince Staples","BagBak",5,0.76,0.828,"C#",-4.532,"Major",0.0789,0.0478,0.000427,0.0893,0.923,82.006,"4/4",161,0
"Vince Staples","Big Fish",40,0.898,0.547,"D#",-5.707,"Minor",0.313,0.484,1.04e-05,0.37,0.763,100.01,"4/4",198,1
"Vince Staples","Brand New Tyga - Interlude",12,0.908,0.41,"A#",-8.831,"Minor",0.174,0.0359,0.000198,0.144,0.376,97.045,"4/4",35,1
"Vince Staples","Crabs In A Bucket",2,0.675,0.729,"B",-7.494,"Minor",0.124,0.197,0.00378,0.0863,0.0789,130.98,"4/4",198,0
"Vince Staples","Don't Get Chipped",16,0.752,0.723,"F",-4.967,"Major",0.0717,0.38,0,0.221,0.644,175.073,"3/4",148,1
"Vince Staples","Feels Like Summer",59,0.851,0.602,"G#",-6.132,"Major",0.205,0.167,7.25e-06,0.733,0.651,100,"4/4",149,1
"Vince Staples","FUN!",13,0.953,0.554,"C",-5.12,"Major",0.076,0.616,0.000869,0.106,0.457,101.011,"4/4",171,1
"Vince Staples","Homage",2,0.789,0.595,"C#",-5.192,"Major",0.182,0.00938,0.00124,0.0896,0.51,147.007,"4/4",173,0
"Vince Staples","LAKEWOOD MALL",7,0.524,0.545,"F#",-16.757,"Major",0.124,0.975,0.211,0.274,0.537,86.033,"4/4",77,0
"Vince Staples","LAW OF AVERAGES",5,0.544,0.446,"E",-11.074,"Minor",0.426,0.391,0,0.157,0.478,135.11,"4/4",139,0
"Vince Staples","LIL FADE",24,0.641,0.401,"C#",-10.581,"Major",0.307,0.131,0.022,0.219,0.299,175.168,"4/4",132,1
"Vince Staples","Love Can Be...",3,0.692,0.634,"G",-6.741,"Major",0.0996,0.0165,0.000644,0.459,0.338,123.946,"4/4",179,0
"Vince Staples","MHM",7,0.846,0.533,"C#",-9.246,"Major",0.191,0.103,0.02,0.0827,0.807,155.972,"4/4",132,0
"Vince Staples","No Bleedin",8,0.845,0.808,"A",-5.849,"Major",0.219,0.0862,0,0.424,0.526,94.058,"4/4",124,1
"Vince Staples","Norf Norf",2,0.925,0.549,"G",-6.572,"Major",0.0656,0.396,0.000154,0.11,0.0904,100.014,"4/4",183,0
"Vince Staples","Opps (with Yugen Blakrok)",4,0.706,0.775,"C#",-6.819,"Major",0.335,0.152,3.32e-05,0.416,0.847,127.929,"4/4",181,0
"Vince Staples","Outside!",18,0.906,0.807,"F#",-4.035,"Minor",0.125,0.318,0,0.12,0.668,100.062,"4/4",125,1
"Vince Staples","Party People",2,0.541,0.563,"B",-6.75,"Major",0.0737,0.00195,0.111,0.193,0.105,115.297,"4/4",179,0
"Vince Staples","Rain Come Down",1,0.882,0.399,"G#",-8.073,"Major",0.0555,0.417,0.000134,0.109,0.25,120.006,"4/4",281,0
"Vince Staples","Ramona Park Is Yankee Stadium",2,0.311,0.806,"G#",-15.368,"Major",0.605,0.395,0.00519,0.253,0.0326,92.819,"3/4",51,0
"Vince Staples","Relay",14,0.772,0.837,"D",-3.745,"Major",0.213,0.0524,0,0.585,0.27,160.024,"4/4",138,1
"Vince Staples","Run the Bands",13,0.912,0.7,"C",-4.282,"Major",0.0663,0.299,0,0.444,0.484,138.066,"4/4",188,1
"Vince Staples","SAMO",2,0.812,0.513,"D",-7.169,"Major",0.0766,0.014,5.07e-06,0.118,0.0844,77.998,"4/4",174,0
"Vince Staples","SUNDOWN TOWN",23,0.852,0.389,"C#",-13.112,"Major",0.0997,0.596,0.000401,0.112,0.584,139.953,"4/4",151,1
"Vince Staples","TAKE ME HOME",6,0.479,0.542,"D",-8.55,"Major",0.37,0.469,5.69e-06,0.368,0.316,79.701,"4/4",167,0
"Vince Staples","TAKING TRIPS",24,0.798,0.535,"C#",-10.736,"Major",0.162,0.121,0.00218,0.142,0.713,137.001,"4/4",157,1
"Vince Staples","THE APPLE & THE TREE",5,0.655,0.379,"E",-15.045,"Minor",0.505,0.937,0.0364,0.23,0.563,115.897,"5/4",68,0
"Vince Staples","THE SHINING",26,0.845,0.392,"A#",-11.643,"Minor",0.0638,0.0357,0.0021,0.134,0.266,132.054,"4/4",160,1
"Vince Staples","Tweakin'",9,0.87,0.62,"A",-5.382,"Minor",0.186,0.353,2.78e-06,0.114,0.258,133.968,"4/4",186,1
"Vince Staples","Yeah Right",1,0.734,0.468,"C#",-9.029,"Major",0.0912,0.018,0,0.382,0.285,118.001,"4/4",189,0
"Vincent","Breathe 2.0",94,0.627,0.603,"E",-7.983,"Major",0.11,0.411,0,0.144,0.498,139.869,"4/4",197,1
"Vincent","Can't Help Myself",24,0.624,0.706,"A#",-7.435,"Minor",0.0353,0.523,0.000979,0.119,0.412,109.982,"4/4",280,1
"Vincent","Falling, Fading",2,0.425,0.613,"E",-8.976,"Minor",0.385,0.435,0.00131,0.377,0.225,148.304,"4/4",166,0
"Vincent","Her",36,0.561,0.575,"G#",-6.358,"Major",0.0272,0.333,0.0251,0.0982,0.195,75.036,"3/4",218,1
"Vincent","Here For You",9,0.678,0.639,"G",-6.264,"Major",0.0586,0.689,0,0.0986,0.505,97.028,"4/4",167,1
"Vincent","I'm No Magician",13,0.811,0.58,"C",-6.732,"Major",0.0373,0.642,3.26e-05,0.14,0.71,125.977,"4/4",202,1
"Vincent","Lost & In Love - The Griswolds Chill Remix",32,0.588,0.55,"B",-5.66,"Minor",0.0293,0.000413,0,0.342,0.297,114.033,"4/4",173,1
"Vincent","Lost & In Love (with The Griswolds)",43,0.664,0.87,"D",-3.651,"Major",0.0605,0.0661,0,0.305,0.579,126.036,"4/4",189,1
"Vincent","Lucky Mistake (Her 2.0)",1,0.522,0.544,"C#",-5.183,"Minor",0.0426,0.399,0,0.144,0.435,150.195,"4/4",175,0
"Vincent","Marathon",6,0.398,0.347,"E",-9.647,"Major",0.0351,0.595,0.00166,0.0858,0.344,129.891,"4/4",219,0
"Vincent","Same Page",18,0.541,0.539,"C#",-7.641,"Major",0.182,0.585,0,0.114,0.51,159.912,"4/4",183,1
"Vincent","Show Me",1,0.582,0.65,"C",-8.072,"Major",0.0751,0.383,0.00107,0.328,0.447,125.152,"4/4",227,0
"Vincent","Show Me - Acoustic",1,0.766,0.428,"A",-9.438,"Minor",0.036,0.973,0.000291,0.102,0.379,122.976,"4/4",226,0
"Vincent","Wasted Time",1,0.542,0.793,"E",-2.8,"Minor",0.0472,0.158,0.215,0.0686,0.0717,149.822,"4/4",158,0
"Vincent","We Could",2,0.683,0.692,"B",-6.651,"Major",0.128,0.379,6.19e-05,0.391,0.621,101.998,"4/4",222,0
"Vindata","One Time",2,0.57,0.667,"G#",-4.089,"Major",0.0363,0.0336,2.56e-06,0.0972,0.191,95.012,"4/4",263,0
"Vinil","Big Me Up",2,0.587,0.895,"F#",-5.273,"Minor",0.103,0.0125,1.01e-05,0.0557,0.16,128.138,"4/4",178,0
"Vintage Culture","I Will Find",1,0.922,0.535,"F#",-8.171,"Minor",0.0484,0.144,0.271,0.552,0.382,123.972,"4/4",225,0
"Virginia To Vegas","Just Friends",1,0.793,0.714,"G",-7.562,"Major",0.193,0.156,0,0.136,0.794,100.036,"4/4",169,0
"Virtual Riot","Energy Drink",1,0.817,0.927,"G",-4.119,"Minor",0.22,0.0477,0.0563,0.102,0.443,128.029,"4/4",304,0
"Virtual Riot","In My Head",2,0.708,0.713,"B",-5.39,"Major",0.0657,0.0555,0.00389,0.32,0.264,101.999,"4/4",222,0
"Virtual Riot","Lost It - VIP",1,0.635,0.947,"A#",-1.919,"Minor",0.123,0.0233,0.0541,0.126,0.593,155.01,"4/4",266,0
