"danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","liked","mode_major","time_signature_0/4","time_signature_1/4","time_signature_3/4","time_signature_4/4","time_signature_5/4","key_A","key_A#","key_B","key_C","key_C#","key_D","key_D#","key_E","key_F","key_F#","key_G","key_G#"
0.678,0.374,-9.387,0.0475,0.561,0.0249,0.103,0.0519,82.058,222,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.637,0.985,-3.809,0.184,0.00988,0.00857,0.0649,0.374,145.111,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.795,0.783,-4.715,0.0773,0.239,2.93e-06,0.0488,0.864,122.98,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.592,0.865,-5.426,0.0493,0.00923,0,0.12,0.511,127.878,233,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.793,0.698,-3.626,0.104,0.163,0.145,0.0745,0.339,130.017,286,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.243,0.123,-20.642,0.0421,0.976,0.879,0.176,0.0501,111.435,154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56,0.68,-7.648,0.321,0.555,0,0.116,0.319,89.391,174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.689,0.491,-6.042,0.0317,0.711,0,0.172,0.868,90.011,173,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.731,0.65,-5.286,0.271,0.107,0,0.124,0.605,154.968,178,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.337,0.241,-9.849,0.0527,0.94,0.0112,0.131,0.181,81.916,191,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.612,0.601,-7.089,0.164,0.168,0,0.117,0.525,147.018,224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.454,0.772,-7.181,0.342,0.319,9.95e-06,0.361,0.64,172.31,206,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.536,0.731,-6.052,0.318,0.218,0,0.348,0.456,84.013,141,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.543,0.298,-9.167,0.0683,0.597,1.49e-06,0.0804,0.254,125.523,261,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.516,0.637,-8.832,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,260,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.574,0.573,-7.079,0.085,0.392,2.16e-05,0.0933,0.626,136.304,322,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.643,0.503,-8.37,0.216,0.273,0,0.349,0.598,90.886,288,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.614,0.686,-6.483,0.21,0.0105,1.36e-06,0.184,0.645,136.537,234,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.896,0.621,-6.857,0.237,0.00532,0,0.196,0.818,121.966,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.387,0.133,-15.633,0.0474,0.947,0.0591,0.107,0.0498,124.397,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.437,0.803,-6.412,0.305,0.0376,0,0.683,0.406,84.378,290,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.524,0.397,-11.936,0.405,0.745,0,0.521,0.552,80.744,221,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.455,0.535,-10.602,0.0426,0.0209,0.64,0.126,0.216,157.01,237,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.25,0.215,-13.676,0.037,0.632,0.0717,0.401,0.0746,174.824,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,0.357,-10.171,0.0348,0.866,1.76e-05,0.19,0.101,84.119,183,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.775,0.598,-7.274,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,233,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.908,0.625,-4.519,0.19,0.0741,0,0.182,0.613,101.993,140,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.539,0.844,-4.848,0.032,0.0926,0.943,0.212,0.127,129.006,353,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.627,0.878,-3.014,0.0409,0.00188,0,0.228,0.208,142.043,228,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.421,0.701,-6.473,0.0635,0.351,0.256,0.581,0.311,134.179,140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.483,0.58,-5.677,0.0442,0.222,2.32e-06,0.0946,0.208,85.221,184,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.418,0.632,-3.823,0.0309,0.0542,0,0.0746,0.222,174.951,244,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.607,0.618,-5.697,0.316,0.0564,0,0.0877,0.504,186.991,170,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.712,0.847,-3.088,0.147,0.00814,0,0.381,0.594,148.936,225,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.389,0.805,-6.716,0.332,0.727,0.00034,0.0987,0.376,139.073,172,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.795,0.811,-4.376,0.157,0.468,0,0.0907,0.451,142.974,195,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.732,0.261,-12.747,0.904,0.552,0,0.545,0.832,40.223,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.769,0.611,-4.882,0.0727,0.263,0.000528,0.11,0.24,157.072,147,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.842,0.888,-3.354,0.359,0.262,0,0.219,0.689,159.998,148,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6,0.85,-3.634,0.216,0.227,3.18e-06,0.152,0.592,143.828,201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.645,0.745,-5.021,0.148,0.243,0,0.384,0.226,83.656,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.825,0.808,-5.673,0.256,0.157,7.03e-06,0.692,0.579,94.99,203,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.684,0.687,-4.673,0.2,0.0164,0,0.253,0.265,184.026,151,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.657,0.579,-10.463,0.275,0.123,0,0.102,0.146,84.985,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.366,0.639,-7.98,0.101,0.269,0,0.29,0.168,83.339,293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.78,0.575,-5.628,0.139,0.106,0,0.129,0.273,81.502,222,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.562,0.476,-12.155,0.246,0.435,0,0.101,0.185,144.2,227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.656,0.564,-8.925,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,269,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.65,0.723,-5.807,0.172,0.311,0,0.412,0.556,146.076,272,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.525,0.804,-6.453,0.25,0.329,0,0.228,0.143,125.068,231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.824,0.733,-5.474,0.0613,0.0362,0,0.325,0.395,97.972,284,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.713,0.664,-7.245,0.264,0.336,0,0.231,0.413,136.104,208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.388,0.807,-9.283,0.159,0.877,7.51e-05,0.454,0.347,96.634,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.747,0.704,-6.743,0.0986,0.136,0,0.131,0.494,136.936,214,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.505,0.611,-5.976,0.0648,0.826,0,0.108,0.176,85.944,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.676,0.82,-5.217,0.0554,0.0493,0,0.615,0.618,152.028,199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.812,0.522,-5.287,0.257,0.0433,0,0.154,0.38,75.524,143,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.482,0.781,-5.334,0.411,0.629,2.87e-06,0.413,0.336,57.967,326,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.384,0.705,-7.99,0.254,0.0271,0.00681,0.316,0.266,83.601,226,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.616,0.818,-4.883,0.272,0.291,0,0.141,0.559,98.274,201,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.468,0.837,-5.654,0.381,0.187,0,0.687,0.605,95.47,204,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.62,0.609,-8.831,0.145,0.44,0,0.115,0.404,142.042,272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.49,0.44,-7.76,0.353,0.00806,0.00103,0.186,0.091,173.095,228,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.779,0.56,-7.564,0.253,0.258,0,0.241,0.421,142.032,287,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.63,0.488,-6.652,0.254,0.708,0,0.276,0.719,88.696,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.508,0.496,-9.514,0.348,0.184,0,0.333,0.237,147.007,335,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.635,0.677,-5.548,0.0909,0.161,0,0.154,0.253,94.95,214,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.619,0.404,-8.333,0.441,0.0144,0,0.115,0.566,90.008,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.591,0.756,-8.026,0.143,0.708,0,0.332,0.546,82.776,225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.664,0.552,-10.479,0.306,0.425,0,0.0757,0.763,99.721,214,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.724,0.675,-5.267,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,200,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.72,0.542,-7.583,0.0482,0.0514,3.5e-06,0.136,0.374,74.977,136,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.152,0.969,-20.294,0.0804,0.184,0.915,0.598,0.0128,134.531,205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.614,0.857,-4.171,0.111,0.0987,0,0.177,0.677,164.146,201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.716,0.763,-3.001,0.0945,0.147,0,0.271,0.575,90.101,232,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.756,0.87,-2.27,0.0543,0.0896,0,0.141,0.618,124.983,205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.697,0.713,-5.956,0.342,0.4,0,0.113,0.45,123.374,252,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.776,0.379,-9.351,0.331,0.213,0.00175,0.0969,0.346,82.531,179,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.735,0.235,-13.239,0.315,0.698,0.00604,0.107,0.462,62.446,173,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.854,0.446,-8.957,0.198,0.313,0.215,0.156,0.57,92.545,169,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,194,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.67,0.453,-11.265,0.295,0.252,0.33,0.117,0.68,135.055,195,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.695,0.573,-8.597,0.106,0.46,0.0734,0.482,0.408,99.939,179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.778,0.422,-10.114,0.0482,0.921,0.00924,0.0958,0.187,120.033,176,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.614,0.318,-12.695,0.0478,0.896,0.00239,0.0795,0.112,119.959,181,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.905,0.389,-14.505,0.332,0.74,0.162,0.106,0.196,120.046,193,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.64,0.321,-14.604,0.0931,0.693,0.0307,0.114,0.177,145.045,210,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.679,0.388,-10.977,0.0932,0.353,9.25e-05,0.341,0.234,124.909,195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,245,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.153,0.138,-21.877,0.0503,0.837,0.55,0.254,0.0503,74.318,119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.427,0.123,-15.228,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.421,0.131,-18.435,0.0382,0.952,0.00453,0.109,0.12,137.446,292,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.483,0.412,-8.461,0.0402,0.737,0,0.116,0.247,170.163,204,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.855,0.423,-15.044,0.0585,0.724,0.469,0.0896,0.572,120.02,156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.319,0.0561,-23.023,0.045,0.935,0.00384,0.388,0.082,79.764,243,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.351,0.296,-10.109,0.0333,0.934,0,0.095,0.12,115.284,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.692,0.394,-8.745,0.207,0.472,0.000191,0.117,0.324,89.936,171,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.939,0.305,-10.952,0.354,0.35,0.000169,0.105,0.563,100.029,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.879,0.58,-4.797,0.0883,0.00626,0.0433,0.0653,0.312,92.004,211,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.765,0.373,-9.921,0.0713,0.341,0.525,0.112,0.554,85.016,196,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.344,0.22,-13.218,0.0365,0.917,0.0107,0.0827,0.0522,70.895,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.511,0.363,-7.65,0.041,0.816,0.0317,0.084,0.169,144.892,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.594,0.481,-8.525,0.0353,0.629,0.0126,0.0939,0.0671,144.941,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.845,0.486,-8.89,0.374,0.154,0.0222,0.0618,0.604,82.497,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.826,0.188,-12.181,0.0883,0.882,2.83e-06,0.103,0.205,130.022,205,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.576,0.307,-12.732,0.0428,0.807,0.000355,0.0792,0.157,67.513,190,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.441,0.599,-8.985,0.225,0.333,0.00198,0.103,0.35,165.212,178,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.853,0.351,-10.198,0.241,0.39,9.38e-06,0.752,0.282,118.028,222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.521,0.125,-17.832,0.239,0.751,0.00207,0.265,0.0528,111.554,244,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.678,0.533,-10.485,0.186,0.462,0.219,0.139,0.323,150.455,181,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.66,0.407,-8.993,0.0613,0.641,1.22e-05,0.0622,0.324,119.934,190,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.466,0.213,-12.009,0.0448,0.984,9.58e-05,0.428,0.693,97.075,137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.24,0.0967,-15.167,0.0336,0.707,8.44e-05,0.367,0.178,84.759,177,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.356,0.15,-14.651,0.0325,0.666,0.953,0.207,0.449,67.517,154,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.513,0.156,-13.668,0.0717,0.808,0,0.322,0.589,207.975,172,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.317,0.158,-16.485,0.0381,0.673,0.353,0.338,0.247,130.503,177,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.592,0.23,-13.603,0.0511,0.828,0,0.12,0.537,126.655,144,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.802,0.981,-2.708,0.0658,0.0204,3.55e-06,0.256,0.804,127.974,167,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.639,0.931,-1.73,0.0708,0.46,0,0.0942,0.471,126.084,207,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.56,0.678,-11.147,0.0425,0.0229,0.589,0.124,0.142,140.029,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.839,0.578,-5.957,0.0727,0.000404,0.000132,0.121,0.581,164.091,157,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.726,0.576,-10.365,0.134,0.0531,0,0.0713,0.129,159.12,195,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,289,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.805,0.401,-13.28,0.202,0.0277,0.00617,0.275,0.488,116.003,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.622,0.957,-2.993,0.104,0.000436,0.264,0.126,0.434,130.035,229,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.465,0.989,-0.66,0.198,0.0168,0.31,0.132,0.127,149.788,230,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.602,0.955,-3.494,0.147,0.0306,0.00137,0.0733,0.341,145.126,219,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.586,0.408,-7.98,0.029,0.307,0,0.119,0.275,90.028,171,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.665,0.635,-5.763,0.0446,0.0516,0,0.367,0.472,97.974,213,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.766,0.64,-8.899,0.0345,0.051,0,0.237,0.67,100.044,166,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.745,0.593,-6.35,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.663,0.595,-6.818,0.294,0.481,0,0.321,0.687,120.785,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.588,0.199,-11.615,0.0573,0.924,0,0.13,0.329,136.769,168,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.782,0.559,-7.106,0.0767,0.125,0,0.385,0.685,129.992,188,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.717,0.804,-5.257,0.326,0.279,0,0.527,0.362,133.012,211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.63,0.5,-8.755,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.632,0.525,-5.791,0.141,0.298,0,0.0799,0.923,119.521,184,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.716,0.535,-8.01,0.42,0.218,0,0.0673,0.572,102.843,184,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.754,0.486,-8.864,0.143,0.199,1.98e-05,0.115,0.151,101.922,221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.268,0.336,-10.011,0.0392,0.818,0,0.354,0.208,65.838,300,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.57,0.53,-6.137,0.0384,0.0584,0,0.122,0.44,108.077,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.674,0.596,-6.038,0.0622,0.0101,1.06e-06,0.104,0.184,110.066,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.574,0.456,-9.435,0.0865,0.395,0,0.161,0.182,149.945,216,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.802,0.495,-6.154,0.19,0.0232,0,0.109,0.473,114.99,154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.494,0.492,-10.149,0.0307,0.486,0.893,0.087,0.222,74.995,250,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.786,0.852,-2.687,0.0813,0.0687,0,0.0759,0.455,125.036,213,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.653,0.662,-6.168,0.162,0.00465,0,0.0626,0.674,111.712,161,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.661,0.836,-3.164,0.059,0.00268,0,0.497,0.396,124.952,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.804,0.633,-6.186,0.0612,0.0371,0.000119,0.102,0.67,115.002,164,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.668,0.828,-5.034,0.0739,0.036,0,0.0932,0.393,140.042,211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.68,0.906,-6.195,0.0734,0.0341,7.83e-05,0.077,0.68,145.05,201,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.628,0.64,-4.164,0.0491,0.0992,0,0.138,0.409,129.815,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.605,0.949,-2.907,0.0886,0.0414,0,0.0746,0.506,110.01,239,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.556,0.423,-4.998,0.0274,0.441,0,0.0867,0.179,110.086,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.812,0.761,-5.222,0.0812,0.0465,0.000135,0.0601,0.344,130.032,183,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.79,0.701,-4.81,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,178,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.763,0.835,-5.234,0.191,0.323,0.00221,0.225,0.645,131.875,191,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.686,0.64,-5.491,0.159,0.0334,0,0.0801,0.597,162.225,172,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.654,0.707,-5.661,0.0664,0.00559,0,0.0873,0.448,127.97,195,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.706,0.756,-4.405,0.0845,0.0392,0,0.18,0.676,97.098,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.701,0.556,-7.42,0.0414,0.00886,0.000122,0.106,0.333,152.045,201,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.696,0.881,-2.082,0.104,0.0235,0,0.277,0.947,142.019,198,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.74,0.926,-3.965,0.112,0.0376,0,0.582,0.571,106.987,199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.818,0.723,-4.82,0.114,0.00561,0,0.0866,0.607,102.945,212,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.477,0.435,-6.497,0.0523,0.237,0,0.12,0.322,144.144,231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.268,0.471,-16.493,0.137,0.796,0.896,0.0975,0.133,170.432,330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.547,0.92,-2.982,0.0629,0.0585,0.542,0.109,0.0685,174.004,287,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.579,0.909,-3.173,0.0746,0.00596,0.762,0.159,0.135,175.028,228,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.508,0.923,-1.464,0.259,0.00291,0.724,0.895,0.271,75.024,226,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.404,0.947,-1.083,0.0868,0.000873,0.035,0.134,0.101,174.042,249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.678,0.918,-1.983,0.245,0.0041,0.155,0.312,0.325,150.174,217,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.676,0.953,-3.949,0.168,0.00107,0.461,0.226,0.153,174,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.588,0.964,-2.33,0.0841,0.00927,0.181,0.0786,0.264,150.002,260,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.34,0.775,-4.832,0.0551,0.00547,0.000269,0.27,0.226,75.199,226,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.399,0.366,-8.251,0.0278,0.774,0.00149,0.25,0.155,75.14,231,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.362,0.734,-4.276,0.048,0.0446,1.75e-06,0.201,0.163,75.392,240,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
